"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"삼성1동535",1,,서울특별시 강남구 삼성동111-29,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동536",1,,서울특별시 강남구 삼성동99-12,37.5170723048,127.0655577113,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동537",1,,서울특별시 강남구 삼성동99-12,37.5170723048,127.0655577113,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동538",1,,서울특별시 강남구 삼성동103-22,37.5166283511,127.0641341139,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동539",1,,서울특별시 강남구 삼성동103-22,37.5166283511,127.0641341139,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동540",1,,서울특별시 강남구 삼성동103-22,37.5166283511,127.0641341139,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동541",1,,서울특별시 강남구 삼성동103-22,37.5166283511,127.0641341139,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동542",1,,서울특별시 강남구 삼성동103-22,37.5166283511,127.0641341139,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동543",1,,서울특별시 강남구 삼성동103-22,37.5166283511,127.0641341139,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동544",1,,서울특별시 강남구 삼성동103-22,37.5166283511,127.0641341139,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동545",1,,서울특별시 강남구 삼성동103-22,37.5166283511,127.0641341139,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동546",1,,서울특별시 강남구 삼성동103-22,37.5166283511,127.0641341139,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동547",1,,서울특별시 강남구 삼성동103-22,37.5166283511,127.0641341139,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동548",1,,서울특별시 강남구 삼성동103-22,37.5166283511,127.0641341139,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동549",1,,서울특별시 강남구 삼성동103-22,37.5166283511,127.0641341139,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동550",1,,서울특별시 강남구 삼성동111-28,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동551",1,,서울특별시 강남구 삼성동105-2,37.5166283511,127.0641341139,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동552",1,,서울특별시 강남구 삼성동105-2,37.5166283511,127.0641341139,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동553",1,,서울특별시 강남구 삼성동105,37.5166283511,127.0641341139,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동554",1,,서울특별시 강남구 삼성동104-10,37.5166283511,127.0641341139,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동555",1,,서울특별시 강남구 삼성동104-11,37.5166283511,127.0641341139,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동556",1,,서울특별시 강남구 삼성동104-13,37.5166283511,127.0641341139,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동557",1,,서울특별시 강남구 삼성동105,37.5166283511,127.0641341139,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동558",1,,서울특별시 강남구 삼성동105,37.5166283511,127.0641341139,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동559",1,,서울특별시 강남구 삼성동105,37.5166283511,127.0641341139,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동560",1,,서울특별시 강남구 삼성동105-8,37.5166283511,127.0641341139,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동561",1,,서울특별시 강남구 삼성동105-8,37.5166283511,127.0641341139,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동562",1,,서울특별시 강남구 삼성동111-34,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동563",1,,서울특별시 강남구 삼성동109,37.5154188514,127.0634530443,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동564",1,,서울특별시 강남구 삼성동109-1,37.5154436044,127.0636661699,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동565",1,,서울특별시 강남구 삼성동105-2,37.5166283511,127.0641341139,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동566",1,,서울특별시 강남구 삼성동105-2,37.5166283511,127.0641341139,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동567",1,,서울특별시 강남구 삼성동105-2,37.5166283511,127.0641341139,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동568",1,,서울특별시 강남구 삼성동105-2,37.5166283511,127.0641341139,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동569",1,,서울특별시 강남구 삼성동105-2,37.5166283511,127.0641341139,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동570",1,,서울특별시 강남구 삼성동105-2,37.5166283511,127.0641341139,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동571",1,,서울특별시 강남구 삼성동105-2,37.5166283511,127.0641341139,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동572",1,,서울특별시 강남구 삼성동105-2,37.5166283511,127.0641341139,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동573",1,,서울특별시 강남구 삼성동101-8,37.5160422048,127.0643796348,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동574",1,,서울특별시 강남구 삼성동101-8,37.5160422048,127.0643796348,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동575",1,,서울특별시 강남구 삼성동101-5,37.5163169253,127.0648654701,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동576",1,,서울특별시 강남구 삼성동101,37.5163169253,127.0648654701,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동577",1,,서울특별시 강남구 삼성동101,37.5163169253,127.0648654701,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동578",1,,서울특별시 강남구 삼성동100-14,37.5162167405,127.0658303596,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동579",1,,서울특별시 강남구 삼성동100-6,37.5166021494,127.0657409982,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동580",1,,서울특별시 강남구 삼성동101-1,37.5161193995,127.0650762566,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동581",1,,서울특별시 강남구 삼성동111-36,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동582",1,,서울특별시 강남구 삼성동111-36,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동583",1,,서울특별시 강남구 삼성동110-4,37.5153958698,127.0654456204,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동584",1,,서울특별시 강남구 삼성동101-9,37.5159735397,127.0652166172,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동585",1,,서울특별시 강남구 삼성동109-7,37.5157607369,127.0651907553,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동586",1,,서울특별시 강남구 삼성동 109-5,37.5156461482,127.0646646792,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동587",1,,서울특별시 강남구 삼성동101-10,37.5158107805,127.0642998041,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동588",1,,서울특별시 강남구 삼성동109-4,37.5156425849,127.0644253286,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동589",1,,서울특별시 강남구 삼성동109-12,37.5153588391,127.0644615070,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동590",1,,서울특별시 강남구 삼성동77-8,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동591",1,,서울특별시 강남구 삼성동77-17,37.5145422972,127.0592267942,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동592",1,,서울특별시 강남구 삼성동77-18,37.5146677454,127.0591699981,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동593",1,,서울특별시 강남구 삼성동77-19,37.5146294626,127.0589702127,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동594",1,,서울특별시 강남구 삼성동111-75,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동595",1,,서울특별시 강남구 삼성동111-89,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동596",1,,서울특별시 강남구 삼성동111-89,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동597",1,,서울특별시 강남구 삼성동73,37.5158257049,127.0577344842,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동598",1,,서울특별시 강남구 삼성동73,37.5158257049,127.0577344842,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동599",1,,서울특별시 강남구 삼성동73,37.5158257049,127.0577344842,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동600",1,,서울특별시 강남구 삼성동73,37.5158257049,127.0577344842,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동601",1,,서울특별시 강남구 삼성동73,37.5158257049,127.0577344842,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동602",1,,서울특별시 강남구 삼성동111-74,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동603",1,,서울특별시 강남구 삼성동76-21,37.5155143217,127.0588227309,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동604",1,,서울특별시 강남구 삼성동79,37.5204491755,127.0599597323,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동605",1,,서울특별시 강남구 삼성동79-2,37.5200826901,127.0609329490,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동606",1,,서울특별시 강남구 삼성동79-2,37.5200826901,127.0609329490,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동607",1,,서울특별시 강남구 삼성동79-2,37.5200826901,127.0609329490,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동608",1,,서울특별시 강남구 삼성동79-2,37.5200826901,127.0609329490,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동609",1,,서울특별시 강남구 삼성동79-2,37.5200826901,127.0609329490,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동610",1,,서울특별시 강남구 삼성동79-2,37.5200826901,127.0609329490,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동611",1,,서울특별시 강남구 삼성동79-2,37.5200826901,127.0609329490,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동612",1,,서울특별시 강남구 삼성동79-2,37.5200826901,127.0609329490,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동613",1,,서울특별시 강남구 삼성동79-2,37.5200826901,127.0609329490,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동614",1,,서울특별시 강남구 삼성동79-2,37.5200826901,127.0609329490,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동615",1,,서울특별시 강남구 삼성동79-2,37.5200826901,127.0609329490,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성1동616",1,,서울특별시 강남구 삼성동79-2,37.5200826901,127.0609329490,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동001",1,,서울특별시 강남구 삼성동38-34,37.5112072748,127.0459768975,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동002",1,,서울특별시 강남구 삼성동38-34,37.5112072748,127.0459768975,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동003",1,,서울특별시 강남구 삼성동38-5,37.5115319905,127.0457609492,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동004",1,,서울특별시 강남구 삼성동111-151,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동005",1,,서울특별시 강남구 삼성동111-151,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동006",1,,서울특별시 강남구 삼성동111-151,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동007",1,,서울특별시 강남구 삼성동37-11,37.5112012076,127.0448847374,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동008",1,,서울특별시 강남구 삼성동111-151,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동009",1,,서울특별시 강남구 삼성동111-151,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동010",1,,서울특별시 강남구 삼성동111-151,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동011",1,,서울특별시 강남구 삼성동37-2,37.5110899152,127.0442167778,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동012",1,,서울특별시 강남구 삼성동111-151,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동013",1,,서울특별시 강남구 삼성동35-26,37.5113648945,127.0442360550,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동014",1,,서울특별시 강남구 삼성동36-8,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동015",1,,서울특별시 강남구 삼성동35-25,37.5116244284,127.0441165408,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동016",1,,서울특별시 강남구 삼성동111-151,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동017",1,,서울특별시 강남구 삼성동35-23,37.5119948784,127.0439901913,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동018",1,,서울특별시 강남구 삼성동35-22,37.5121256309,127.0439450249,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동019",1,,서울특별시 강남구 삼성동34-31,37.5125834788,127.0435732792,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동020",1,,서울특별시 강남구 삼성동34-31,37.5125834788,127.0435732792,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동021",1,,서울특별시 강남구 삼성동35,37.5124098757,127.0435178683,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동022",1,,서울특별시 강남구 삼성동35-16,37.5120690125,127.0437976122,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동023",1,,서울특별시 강남구 삼성동34-19,37.5130313627,127.0430963315,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동024",1,,서울특별시 강남구 삼성동34-32,37.5131033028,127.0434787957,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동025",1,,서울특별시 강남구 삼성동33-22,37.5128539776,127.0440124125,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동026",1,,서울특별시 강남구 삼성동33-22,37.5128539776,127.0440124125,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동027",1,,서울특별시 강남구 삼성동33-22,37.5128539776,127.0440124125,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동028",1,,서울특별시 강남구 삼성동33-24,37.5128609798,127.0443218829,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동029",1,,서울특별시 강남구 삼성동39-1,37.5126244858,127.0447479364,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동030",1,,서울특별시 강남구 삼성동36-18,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동031",1,,서울특별시 강남구 삼성동36-27,37.5121907188,127.0443325711,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동032",1,,서울특별시 강남구 삼성동36-17,37.5122010265,127.0444758851,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동033",1,,서울특별시 강남구 삼성동36-12,37.5118546683,127.0447466851,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동034",1,,서울특별시 강남구 삼성동36-28,37.5118546683,127.0447466851,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동035",1,,서울특별시 강남구 삼성동39-9,37.5116383853,127.0453292841,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동036",1,,서울특별시 강남구 삼성동39-12,37.5120611224,127.0451308094,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동037",1,,서울특별시 강남구 삼성동39-24,37.5122179348,127.0452677645,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동038",1,,서울특별시 강남구 삼성동40-3,37.5124429804,127.0455679770,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동039",1,,서울특별시 강남구 삼성동111-138,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동040",1,,서울특별시 강남구 삼성동111-151,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동041",1,,서울특별시 강남구 삼성동40-8,37.5118078351,127.0458715105,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동042",1,,서울특별시 강남구 삼성동38-5,37.5115319905,127.0457609492,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동043",1,,서울특별시 강남구 삼성동40-10,37.5119289767,127.0462140745,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동044",1,,서울특별시 강남구 삼성동38-32,37.5115557427,127.0463112295,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동045",1,,서울특별시 강남구 삼성동38-13,37.5118015238,127.0465731119,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동046",1,,서울특별시 강남구 삼성동38-12,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동047",1,,서울특별시 강남구 삼성동40-10,37.5119289767,127.0462140745,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동048",1,,서울특별시 강남구 삼성동41-19,37.5120642512,127.0465868481,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동049",1,,서울특별시 강남구 삼성동41-27,37.5123749428,127.0462932990,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동050",1,,서울특별시 강남구 삼성동40-14,37.5123909121,127.0460074842,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동051",1,,서울특별시 강남구 삼성동40-25,37.5125815984,127.0459207338,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동052",1,,서울특별시 강남구 삼성동40-18,37.5127158787,127.0456089752,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동053",1,,서울특별시 강남구 삼성동40-22,37.5130001898,127.0457272342,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동054",1,,서울특별시 강남구 삼성동31-5,37.5131147561,127.0453673900,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동055",1,,서울특별시 강남구 삼성동31-4,37.5130801129,127.0452488304,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동056",1,,서울특별시 강남구 삼성동40,37.5129059107,127.0453483744,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동057",1,,서울특별시 강남구 삼성동40-1,37.5126253789,127.0454763567,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동058",1,,서울특별시 강남구 삼성동39-22,37.5127513797,127.0448996912,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동059",1,,서울특별시 강남구 삼성동33-24,37.5128609798,127.0443218829,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동060",1,,서울특별시 강남구 삼성동32-1,37.5133373641,127.0444991813,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동061",1,,서울특별시 강남구 삼성동111-125,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동062",1,,서울특별시 강남구 삼성동33-12,37.5136055585,127.0441108072,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동063",1,,서울특별시 강남구 삼성동33-13,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동064",1,,서울특별시 강남구 삼성동33-17,37.5133027681,127.0437689247,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동065",1,,서울특별시 강남구 삼성동34-5,37.5134125883,127.0430668029,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동066",1,,서울특별시 강남구 삼성동34-8,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동067",1,,서울특별시 강남구 삼성동34-9,37.5137365468,127.0431831533,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동068",1,,서울특별시 강남구 삼성동33-26,37.5138133486,127.0435750122,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동069",1,,서울특별시 강남구 삼성동33-8,37.5136620486,127.0436330629,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동070",1,,서울특별시 강남구 삼성동33-26,37.5138133486,127.0435750122,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동071",1,,서울특별시 강남구 삼성동33-5,37.5137563174,127.0440545670,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동072",1,,서울특별시 강남구 삼성동30-14,37.5138768892,127.0442489618,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동073",1,,서울특별시 강남구 삼성동30-12,37.5139574928,127.0445848349,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동074",1,,서울특별시 강남구 삼성동30-11,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동075",1,,서울특별시 강남구 삼성동30-9,37.5140651174,127.0449424423,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동076",1,,서울특별시 강남구 삼성동29-1,37.5142123300,127.0454431601,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동077",1,,서울특별시 강남구 삼성동29-4,37.5140054766,127.0456324952,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동078",1,,서울특별시 강남구 삼성동30-20,37.5139330440,127.0451425689,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동079",1,,서울특별시 강남구 삼성동30-11,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동080",1,,서울특별시 강남구 삼성동31-21,37.5136721776,127.0449737644,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동081",1,,서울특별시 강남구 삼성동31-21,37.5136721776,127.0449737644,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동082",1,,서울특별시 강남구 삼성동32,37.5134763956,127.0444817318,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동083",1,,서울특별시 강남구 삼성동32,37.5134763956,127.0444817318,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동084",1,,서울특별시 강남구 삼성동32-9,37.5133103240,127.0447639550,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동085",1,,서울특별시 강남구 삼성동31-3,37.5132211483,127.0451751681,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동086",1,,서울특별시 강남구 삼성동32-7,37.5134863576,127.0448235560,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동087",1,,서울특별시 강남구 삼성동31-9,37.5137125898,127.0450862203,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동088",1,,서울특별시 강남구 삼성동31-8,37.5135395645,127.0451714012,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동089",1,,서울특별시 강남구 삼성동31-6,37.5132903952,127.0452804019,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동090",1,,서울특별시 강남구 삼성동29-26,37.5133148547,127.0458713017,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동091",1,,서울특별시 강남구 삼성동41-5,37.5129275827,127.0461550817,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동092",1,,서울특별시 강남구 삼성동41-6,37.5127230432,127.0461848165,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동093",1,,서울특별시 강남구 삼성동31-16,37.5131898732,127.0456704558,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동094",1,,서울특별시 강남구 삼성동111-138,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동095",1,,서울특별시 강남구 삼성동29-9,37.5136475712,127.0457015007,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동096",1,,서울특별시 강남구 삼성동29-7,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동097",1,,서울특별시 강남구 삼성동111-125,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동098",1,,서울특별시 강남구 삼성동111-125,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동099",1,,서울특별시 강남구 삼성동28,37.5146531581,127.0466832450,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동100",1,,서울특별시 강남구 삼성동28,37.5146531581,127.0466832450,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동101",1,,서울특별시 강남구 삼성동28,37.5146531581,127.0466832450,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동102",1,,서울특별시 강남구 삼성동29-21,37.5140230486,127.0458589536,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동103",1,,서울특별시 강남구 삼성동28,37.5146531581,127.0466832450,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동104",1,,서울특별시 강남구 삼성동28,37.5146531581,127.0466832450,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동105",1,,서울특별시 강남구 삼성동28,37.5146531581,127.0466832450,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동106",1,,서울특별시 강남구 삼성동28,37.5146531581,127.0466832450,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동107",1,,서울특별시 강남구 삼성동28,37.5146531581,127.0466832450,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동108",1,,서울특별시 강남구 삼성동28,37.5146531581,127.0466832450,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동109",1,,서울특별시 강남구 삼성동29-13,37.5134049009,127.0462413391,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동110",1,,서울특별시 강남구 삼성동41-1,37.5131231263,127.0460891462,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동111",1,,서울특별시 강남구 삼성동42,37.5132599203,127.0469495421,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동112",1,,서울특별시 강남구 삼성동111-140,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동113",1,,서울특별시 강남구 삼성동111-140,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동114",1,,서울특별시 강남구 삼성동42,37.5132599203,127.0469495421,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동115",1,,서울특별시 강남구 삼성동42,37.5132599203,127.0469495421,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동116",1,,서울특별시 강남구 삼성동42,37.5132599203,127.0469495421,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동117",1,,서울특별시 강남구 삼성동42,37.5132599203,127.0469495421,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동118",1,,서울특별시 강남구 삼성동111-153,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동119",1,,서울특별시 강남구 삼성동111-153,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동120",1,,서울특별시 강남구 삼성동38-18,37.5119294920,127.0469636389,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"삼성2동121",1,,서울특별시 강남구 삼성동41-20,37.5121213200,127.0467257801,,,02-3423-6585,서울특별시 강남구청,2020-12-18
