"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치년도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"방배4동",1,서울특별시 서초구 방배로25길 20,서울특별시 서초구 방배동 853-23,37.48856716,126.9917033,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구,서울특별시 서초구 방배동 852-9,,,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 방배로 173,서울특별시 서초구 방배동 852-12,37.48900761,126.9922424,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 방배로27길 13,서울특별시 서초구 방배동 853-19,37.48961122,126.9913573,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 서초대로23길 73,서울특별시 서초구 방배동 835-12,37.49044426,126.9908839,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 서초대로23길 74,서울특별시 서초구 방배동 836-1,37.49066097,126.9911393,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 서초대로23길 74,서울특별시 서초구 방배동 836-1,37.49066097,126.9911393,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 서초대로23길 74,서울특별시 서초구 방배동 836-1,37.49066097,126.9911393,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 서초대로23길 64,서울특별시 서초구 방배동 836-4,37.49015021,126.9914018,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 서초대로23길 64,서울특별시 서초구 방배동 836-6,37.49015021,126.9914018,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 방배로27길 8,서울특별시 서초구 방배동 836-8,37.48995777,126.9916500150,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 방배로27길 6,서울특별시 서초구 방배동 836-9,37.4899577714,126.9916500150,2009,건축물,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 서초대로23길 74,서울특별시 서초구 방배동 836-1,37.49066097,126.9911393,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 방배로31길 8,서울특별시 서초구 방배동 812-23,37.49091558,126.9908958,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 서초대로23길 90,서울특별시 서초구 방배동 812-17,37.49128137,126.990655,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 서초대로23길 96-4,서울특별시 서초구 방배동 812-15,37.49145481,126.990686,2009,건축물,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 서초대로23길 96-12,서울특별시 서초구 방배동 812-4,37.4918410447,126.9903040722,2009,건축물,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 방배로33길 6,서울특별시 서초구 방배동 813-5,37.49221074,126.9904116,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 서초대로19길 110,서울특별시 서초구 방배동 814-3,37.49156674,126.9888563,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 서초대로19길 110,서울특별시 서초구 방배동 814-3,37.49156674,126.9888563,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 서초대로19길 114,서울특별시 서초구 방배동 814-2,37.49170675,126.9887513,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 방배로33길 16,서울특별시 서초구 방배동 814-22,37.49192885,126.9898269,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 방배로33길 18,서울특별시 서초구 방배동 814-20,37.49197036,126.9895097,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 동광로 56-9,서울특별시 서초구 방배동 814-7,37.49171381,126.989159,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 동광로 56-1,서울특별시 서초구 방배동 814-8,37.49203627,126.9889695,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 서초대로23길 118,서울특별시 서초구 방배동 813-2,37.49229801,126.9899463,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 서초대로23길 101-7,서울특별시 서초구 방배동 815-10,37.4914406,126.9898656,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 서초대로23길 101-3,서울특별시 서초구 방배동 815-9,37.49153477,126.9900739,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 서초대로23길 83,서울특별시 서초구 방배동 815-31,37.49093186,126.9905353,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 방배로31길 24,서울특별시 서초구 방배동 815-36,37.4907415396,126.9902359166,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 동광로18길 9,서울특별시 서초구 방배동 815-12,37.49129634,126.9898013,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 방배로33길 29,서울특별시 서초구 방배동 815-1,37.49124224,126.9892705,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 방배로33길 29,서울특별시 서초구 방배동 816-1,37.49124224,126.9892705,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 동광로18길 22,서울특별시 서초구 방배동 816-11,37.49072682,126.9898827,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 방배로31길 30,서울특별시 서초구 방배동 816-9,37.4905195,126.9898811,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 서초대로19길 80,서울특별시 서초구 방배동 816-7,37.4904394660,126.9895812505,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 서초대로19길 82,서울특별시 서초구 방배동 816-6,37.4904394660,126.9895812505,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 서초대로19길 88-3,서울특별시 서초구 방배동 816-4,37.49078462,126.9893512,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 동광로18길 13,서울특별시 서초구 방배동 815-18,37.4911384,126.989893,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 동광로18길 17,서울특별시 서초구 방배동 815-26,37.49099614,126.9899922,2009,건축물,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 방배로31길 14,서울특별시 서초구 방배동 815-32,37.49083311,126.9906052,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 방배로33길 21,서울특별시 서초구 방배동 815-1,37.49165457,126.9896133,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 서초대로23길 93-4,서울특별시 서초구 방배동 815-17,37.4913061,126.9901074,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 방배로33길 29,서울특별시 서초구 방배동 816-1,37.49124224,126.9892705,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 방배로33길 29,서울특별시 서초구 방배동 816-1,37.49124224,126.9892705,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 서초대로19길 86,서울특별시 서초구 방배동 816-15,37.49060272,126.9894506,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 방배로33길 43,서울특별시 서초구 방배동 817-2,37.49114468,126.9885401,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 방배로33길 47,서울특별시 서초구 방배동 817-40,37.49115232,126.9883664,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 방배로33길 47,서울특별시 서초구 방배동 817-40,37.49115232,126.9883664,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 동광로14길 25,서울특별시 서초구 방배동 817-9,37.49080626,126.9885674,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 동광로14길 25,서울특별시 서초구 방배동 817-9,37.49080626,126.9885674,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 동광로14길 23-8,서울특별시 서초구 방배동 817-11,37.49087746,126.988791,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 동광로14길 23-12,서울특별시 서초구 방배동 817-13,37.49097344,126.9890123,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 동광로14길 29-11,서울특별시 서초구 방배동 817-14,37.49085398,126.9890876,2009,건축물,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 동광로14길 29-9,서울특별시 서초구 방배동 817-15,37.49082225,126.9889601,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 동광로14길 35-9,서울특별시 서초구 방배동 817-26,37.49054674,126.989135,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 동광로14길 35-1,서울특별시 서초구 방배동 817-29,37.4904202,126.9888188,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 방배로31길 40,서울특별시 서초구 방배동 817-32,37.49029339,126.9893576,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 동광로14길 41,서울특별시 서초구 방배동 817-38,37.49014469,126.9890027,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 동광로 46,서울특별시 서초구 방배동 818-22,37.49162538,126.9877483,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 방배로33길 58-3,서울특별시 서초구 방배동 818-15,37.49113837,126.9875953,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 방배로33길 62-5,서울특별시 서초구 방배동 818-9,37.49114024,126.9873973,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 방배로33길 62,서울특별시 서초구 방배동 818-6,37.49095581,126.9875194,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 방배로33길 66,서울특별시 서초구 방배동 818-5,37.49095796,126.9873354,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 방배중앙로 132,서울특별시 서초구 방배동 818-4,37.49087208,126.9872104,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 동광로 50-6,서울특별시 서초구 방배동 818-34,37.49162696,126.9882148,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 동광로 50-12,서울특별시 서초구 방배동 818-37,37.49143244,126.988347,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 동광로14길 9,서울특별시 서초구 방배동 818-30,37.4914071,126.9881544,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 서초대로15길 102,서울특별시 서초구 방배동 819-1,37.4908743,126.9877714,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 방배로33길 57,서울특별시 서초구 방배동 819-2,37.49092126,126.9879083,2009,건축물,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 방배로33길 53,서울특별시 서초구 방배동 819-3,37.49099109,126.9879971,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 방배로33길 51,서울특별시 서초구 방배동 819-4,37.49104265,126.9881446,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 동광로14길 22-3,서울특별시 서초구 방배동 819-9,37.49075396,126.9881485,2009,건축물,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 동광로14길 32,서울특별시 서초구 방배동 819-24,37.49044352,126.9885531,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 방배로31길 56,서울특별시 서초구 방배동 819-30,37.48999004,126.9885596,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 서초대로15길 80,서울특별시 서초구 방배동 819-27,37.48992164,126.9883981,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 방배로31길 56,서울특별시 서초구 방배동 819-31,37.48999004,126.9885596,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 서초대로15길 82-5,서울특별시 서초구 방배동 819-26,37.49020708,126.9884609,2009,건축물,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 서초대로15길 89,서울특별시 서초구 방배동 820-14,37.49031514,126.9878547,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 서초대로15길 96,서울특별시 서초구 방배동 819-11,37.49063943,126.9880164,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 서초대로15길 98,서울특별시 서초구 방배동 819-10,37.49072286,126.9879431,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 서초대로15길 95-6,서울특별시 서초구 방배동 820-8,37.49050738,126.9874512,2009,건축물,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 서초대로15길 87,서울특별시 서초구 방배동 820-19,37.49021144,126.9879039,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 방배로31길 62,서울특별시 서초구 방배동 820-19,37.48980917,126.9881807,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 방배로31길 66-13,서울특별시 서초구 방배동 820-22,37.49019006,126.9876506,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 방배로31길 66-11,서울특별시 서초구 방배동 820-23,37.49008231,126.9877312,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 방배로31길 66-7,서울특별시 서초구 방배동 820-24,37.48996582,126.9878048,2009,건축물,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 방배중앙로19길 5,서울특별시 서초구 방배동 821-5,37.48970894,126.9869502,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 방배천로 153,서울특별시 서초구 방배동 821-7,37.48933771,126.986824,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구,서울특별시 서초구 방배동 821-1,37.4909076362,126.9869295553,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구,서울특별시 서초구 방배동 821-1,37.4909076362,126.9869295553,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구,서울특별시 서초구 방배동 821-1,37.4909076362,126.9869295553,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구,서울특별시 서초구 방배동 821-1,37.4909076362,126.9869295553,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구,서울특별시 서초구 방배동 821-1,37.4909076362,126.9869295553,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 방배중앙로 117,서울특별시 서초구 방배동 821-11,37.48955968,126.9873434,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구,서울특별시 서초구 방배동 821-10,,,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 방배천로 155,서울특별시 서초구 방배동 821-8,37.48940782,126.9869791,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 방배천로 153,서울특별시 서초구 방배동 821-7,37.48933771,126.986824,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 방배중앙로19길 3,서울특별시 서초구 방배동 821-4,37.48977004,126.9871068,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구,서울특별시 서초구 방배동 821-1,37.4909076362,126.9869295553,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구,서울특별시 서초구 방배동 821-1,37.4909076362,126.9869295553,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 방배천로34길 10,서울특별시 서초구 방배동 829-28,37.48878273,126.987163,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 방배천로34길 18,서울특별시 서초구 방배동 829-35,37.48846983,126.9873634,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 방배천로32길 15,서울특별시 서초구 방배동 829-33,37.48852774,126.9871787,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 방배천로34길 9-5,서울특별시 서초구 방배동 830-5,37.48910037,126.987497,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 방배천로34길 13,서울특별시 서초구 방배동 830-17,37.48869446,126.9874527,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 방배중앙로15길 6,서울특별시 서초구 방배동 830-25,37.4884807,126.9879136,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 방배중앙로 107-2,서울특별시 서초구 방배동 830-12,37.48886443,126.9878936,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 방배천로 160,서울특별시 서초구 방배동 830-3,37.48928345,126.987503,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 방배천로 160,서울특별시 서초구 방배동 830-3,37.48928345,126.987503,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 방배천로 158,서울특별시 서초구 방배동 830-2,37.48921829,126.9872826,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 방배천로34길 2,서울특별시 서초구 방배동 829-23,37.48910671,126.9869587,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 방배천로30길 6,서울특별시 서초구 방배동 828-4,37.4886502,126.9865078,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 방배천로30길 16,서울특별시 서초구 방배동 828-16,37.4882847788,126.9867144972,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 도구로 128-2,서울특별시 서초구 방배동 828-22,37.48787458,126.9861613,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 도구로 128-6,서울특별시 서초구 방배동 828-24,37.48798093,126.9864448,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 방배천로30길 20,서울특별시 서초구 방배동 828-27,37.48813648,126.9868052,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 방배천로30길 22,서울특별시 서초구 방배동 828-28,37.4880199,126.9869005,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 방배천로32길 6,서울특별시 서초구 방배동 829-3,37.48887467,126.9867342,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 방배천로32길 10,서울특별시 서초구 방배동 829-8,37.4886734,126.9868771,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 방배천로 132,서울특별시 서초구 방배동 863-6,37.48763655,126.9855898,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 도구로 132,서울특별시 서초구 방배동 828-11,37.48818344,126.9861499,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 서초대로7길 38,서울특별시 서초구 방배동 860-1,37.48766748,126.9865772,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 방배중앙로15길 33,서울특별시 서초구 방배동 860-8,37.48769669,126.9866883,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 방배천로30길 26,서울특별시 서초구 방배동 860-6,37.48781169,126.9869772,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 방배천로30길 26,서울특별시 서초구 방배동 860-6,37.48781169,126.9869772,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 서초대로7길 38,서울특별시 서초구 방배동 860-1,37.48766748,126.9865772,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 방배중앙로15길 27,서울특별시 서초구 방배동 860-3,37.4875876,126.9869062,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 도구로 120-6,서울특별시 서초구 방배동 862-14,37.4870846,126.9863549,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 방배중앙로13길 48-4,서울특별시 서초구 방배동 862-21,37.48678271,126.9867109,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 도구로 120-1,서울특별시 서초구 방배동 862-10,37.48727648,126.9861396,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 도구로 112,서울특별시 서초구 방배동 867-1,37.48639079,126.9861432,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 방배중앙로13길 45,서울특별시 서초구 방배동 867-5,37.48644843,126.9867007,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 도구로16길 15,서울특별시 서초구 방배동 867-22,37.48633537,126.9868446,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 도구로16길 7,서울특별시 서초구 방배동 867-25,37.48627974,126.9864686,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 서초대로7길 8,서울특별시 서초구 방배동 867-10,37.4865103934,126.9872581093,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 서초대로 49-9,서울특별시 서초구 방배동 867-14,37.4865818,126.9877324,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 도구로16길 27,서울특별시 서초구 방배동 867-34,37.4864425,126.9876326,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 서초대로 45,서울특별시 서초구 방배동 867-33,37.4862329,126.9873897,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 서초대로 39,서울특별시 서초구 방배동 867-30,37.48615434,126.9866504,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 서초대로 39,서울특별시 서초구 방배동 867-30,37.48615434,126.9866504,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 서초대로 55-9,서울특별시 서초구 방배동 868-4,37.48663755,126.988342,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 도구로16길 39,서울특별시 서초구 방배동 868-6,37.48651167,126.9882471,2009,건축물,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 서초대로 49-6,서울특별시 서초구 방배동 868-8,37.48645271,126.9879781,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 서초대로 55-10,서울특별시 서초구 방배동 868-16,37.48669352,126.9885319,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 방배중앙로13길 3-4,서울특별시 서초구 방배동 868-25,,,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 서초대로 57,서울특별시 서초구 방배동 868-14,37.48642953,126.9886364,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 서초대로7길 8,서울특별시 서초구 방배동 868-17,37.4866834432,126.9886963245,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 도구로 111,서울특별시 서초구 방배동 864-26,37.48639716,126.9858425,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 서초대로3길 32,서울특별시 서초구 방배동 864-3,37.48724821,126.9854926,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 도구로 119-4,서울특별시 서초구 방배동 864-38,37.48721174,126.985673,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 방배천로 126,서울특별시 서초구 방배동 865-1,37.48697011,126.9851115,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 방배천로 126,서울특별시 서초구 방배동 865-1,37.48697011,126.9851115,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 방배천로 120-1,서울특별시 서초구 방배동 865-19,37.48682167,126.9847913,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 서초대로3길 9,서울특별시 서초구 방배동 866-29,37.48630509,126.9852211,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"방배4동",1,서울특별시 서초구 서초대로3길 9,서울특별시 서초구 방배동 865-3,37.48630509,126.9852211,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
